i;date;currency;open;high;low;close;volume
2350;2023-11-13 08:15:00;AMD;118.6100;118.7900;118.4600;118.7000;20517
2351;2023-11-13 08:00:00;AMD;117.4000;119.1200;117.2000;118.6200;243646
2352;2023-11-13 07:45:00;AMD;118.7800;118.8700;118.7100;118.7600;9880
2353;2023-11-13 07:30:00;AMD;118.6500;118.8000;118.6500;118.7900;8528
2354;2023-11-13 07:15:00;AMD;118.7000;118.8200;118.6000;118.6000;18434
2355;2023-11-13 07:00:00;AMD;118.6600;119.0600;118.5500;118.7000;29249
2356;2023-11-13 06:45:00;AMD;118.4900;118.6700;118.4200;118.6700;8036
2357;2023-11-13 06:30:00;AMD;118.3500;118.4900;118.3100;118.4100;4896
2358;2023-11-13 06:15:00;AMD;118.5000;118.5400;118.2600;118.3700;2698
2359;2023-11-13 06:00:00;AMD;118.3600;118.5500;118.3100;118.5200;5738
2360;2023-11-13 05:45:00;AMD;118.2500;118.4200;118.1000;118.4200;3843
2361;2023-11-13 05:30:00;AMD;118.2200;118.2900;118.1000;118.2100;1837
2362;2023-11-13 05:15:00;AMD;118.0100;118.2100;118.0100;118.2100;3589
2363;2023-11-13 05:00:00;AMD;118.0500;118.1000;118.0100;118.0100;1584
2364;2023-11-13 04:45:00;AMD;118.1900;118.2400;118.0300;118.0500;7479
2365;2023-11-13 04:30:00;AMD;118.0000;118.1900;117.9500;118.1900;4515
2366;2023-11-13 04:15:00;AMD;117.9500;118.0800;117.8100;117.9600;10443
2367;2023-11-13 04:00:00;AMD;117.9700;118.4800;117.7900;118.0000;30299
2368;2023-11-10 19:45:00;AMD;118.8100;118.9200;118.7900;118.9100;14744
2369;2023-11-10 19:30:00;AMD;118.8000;118.8500;118.7750;118.8000;5199
2370;2023-11-10 19:15:00;AMD;118.7500;118.8000;118.7100;118.8000;4398
2371;2023-11-10 19:00:00;AMD;118.6800;118.8000;118.6800;118.7500;4011
2372;2023-11-10 18:45:00;AMD;118.7020;118.7800;118.6700;118.7500;14808
2373;2023-11-10 18:30:00;AMD;118.7800;118.8300;118.6600;118.6860;8825
2374;2023-11-10 18:15:00;AMD;118.6500;118.8000;118.5600;118.7800;14837
2375;2023-11-10 18:00:00;AMD;118.5900;118.7100;118.4200;118.6750;5666
2376;2023-11-10 17:45:00;AMD;118.5500;118.6200;118.5000;118.6050;14094
2377;2023-11-10 17:30:00;AMD;118.6500;118.7000;99.2690;118.5450;16442
2378;2023-11-10 17:15:00;AMD;118.7200;118.7500;83.6710;118.6000;672288
2379;2023-11-10 17:00:00;AMD;118.7900;118.8000;118.6800;118.7200;25433
2380;2023-11-10 16:45:00;AMD;118.8600;118.9500;118.6800;118.7600;64989
2381;2023-11-10 16:30:00;AMD;119.0500;119.1000;107.6580;118.8300;123208
2382;2023-11-10 16:15:00;AMD;119.0500;119.2800;96.4300;119.0300;297324
2383;2023-11-10 16:00:00;AMD;118.5900;119.0800;118.4400;119.0520;7499744
2384;2023-11-10 15:45:00;AMD;118.7900;118.9700;118.3500;118.5900;3700584
2385;2023-11-10 15:30:00;AMD;118.8300;118.8700;118.6100;118.7900;2156126
2386;2023-11-10 15:15:00;AMD;118.9600;119.0250;118.7800;118.8300;1613126
2387;2023-11-10 15:00:00;AMD;118.8230;118.9600;118.7300;118.9540;1612653
2388;2023-11-10 14:45:00;AMD;118.8200;119.0300;118.7040;118.8300;1557715
2389;2023-11-10 14:30:00;AMD;118.6100;118.9140;118.3050;118.8250;1838196
2390;2023-11-10 14:15:00;AMD;118.9300;118.9500;118.4500;118.6100;1902786
2391;2023-11-10 14:00:00;AMD;118.9200;119.1600;118.8400;118.9440;1439976
2392;2023-11-10 13:45:00;AMD;119.4090;119.4150;118.8000;118.9100;1581478
2393;2023-11-10 13:30:00;AMD;119.3200;119.5200;119.2300;119.3900;1589665
2394;2023-11-10 13:15:00;AMD;118.7730;119.3800;118.6200;119.3200;2169860
2395;2023-11-10 13:00:00;AMD;119.0850;119.2460;118.7450;118.7710;2025099
2396;2023-11-10 12:45:00;AMD;119.5800;119.5800;119.0200;119.0850;2506817
2397;2023-11-10 12:30:00;AMD;118.6500;119.7000;118.5200;119.5850;3908049
2398;2023-11-10 12:15:00;AMD;118.4900;118.7900;118.3600;118.6400;1738505
2399;2023-11-10 12:00:00;AMD;118.0600;118.5700;117.9600;118.4900;2296775
2400;2023-11-10 11:45:00;AMD;117.5350;118.0850;117.5210;118.0800;1680242
2401;2023-11-10 11:30:00;AMD;117.9300;118.0500;117.4500;117.5350;1595252
2402;2023-11-10 11:15:00;AMD;117.9500;118.2400;117.6700;117.9400;2471639
2403;2023-11-10 11:00:00;AMD;117.3950;118.0000;117.3400;117.9420;2893554
2404;2023-11-10 10:45:00;AMD;116.7200;117.4100;116.4600;117.3900;2730258
2405;2023-11-10 10:30:00;AMD;117.2850;117.5000;116.6800;116.7250;2419225
2406;2023-11-10 10:15:00;AMD;117.3500;117.8300;116.7800;117.2900;3742603
2407;2023-11-10 10:00:00;AMD;116.9500;117.6900;116.5500;117.3580;4131525
2408;2023-11-10 09:45:00;AMD;116.9600;117.8500;116.8200;116.9700;5425812
2409;2023-11-10 09:30:00;AMD;114.3500;117.3700;114.0300;116.9630;7859477
2410;2023-11-10 09:15:00;AMD;114.4800;114.4800;113.4900;114.3200;742346
2411;2023-11-10 09:00:00;AMD;114.4600;114.5500;114.2900;114.4800;72667
2412;2023-11-10 08:45:00;AMD;114.4500;114.5800;114.3600;114.5000;45310
2413;2023-11-10 08:30:00;AMD;114.2600;114.4800;114.0500;114.4500;49283
2414;2023-11-10 08:15:00;AMD;114.0800;114.3700;114.0800;114.2100;34117
2415;2023-11-10 08:00:00;AMD;113.8100;114.2400;112.8000;114.0800;96221
2416;2023-11-10 07:45:00;AMD;113.7800;113.9000;113.6400;113.8600;9699
2417;2023-11-10 07:30:00;AMD;113.3000;113.7500;113.1900;113.7500;13666
2418;2023-11-10 07:15:00;AMD;113.2400;113.3000;113.1100;113.2900;9095
2419;2023-11-10 07:00:00;AMD;112.9700;113.2800;112.8400;113.2400;17002
2420;2023-11-10 06:45:00;AMD;112.7100;112.9500;112.7100;112.9500;2223
2421;2023-11-10 06:30:00;AMD;112.7300;112.8100;112.6500;112.8100;2957
2422;2023-11-10 06:15:00;AMD;112.7000;112.8200;112.6600;112.7900;1189
2423;2023-11-10 06:00:00;AMD;112.9100;112.9100;112.7000;112.7000;433
2424;2023-11-10 05:45:00;AMD;112.7000;112.9500;112.6800;112.9500;2319
2425;2023-11-10 05:30:00;AMD;112.7700;112.7800;112.6700;112.6700;3326
2426;2023-11-10 05:15:00;AMD;112.6600;112.8400;112.6500;112.7100;1435
2427;2023-11-10 05:00:00;AMD;112.9100;112.9800;112.6500;112.6600;2903
2428;2023-11-10 04:45:00;AMD;112.7900;112.9900;112.7500;112.9100;7936
2429;2023-11-10 04:30:00;AMD;112.9200;112.9200;112.5000;112.7700;9212
2430;2023-11-10 04:15:00;AMD;113.5000;113.5900;112.9100;112.9200;5628
2431;2023-11-10 04:00:00;AMD;113.4700;113.7100;113.0600;113.5100;3686
2432;2023-11-09 19:45:00;AMD;113.2200;113.3000;113.2000;113.2000;7062
2433;2023-11-09 19:30:00;AMD;113.1990;113.2500;113.1800;113.2400;10416
2434;2023-11-09 19:15:00;AMD;113.2000;113.2500;113.1800;113.2000;8238
2435;2023-11-09 19:00:00;AMD;113.2500;113.3000;113.2000;113.2000;2379
2436;2023-11-09 18:45:00;AMD;113.3000;113.3000;113.2000;113.2500;7281
2437;2023-11-09 18:30:00;AMD;113.2300;113.3000;113.2000;113.2900;3974
2438;2023-11-09 18:15:00;AMD;113.2800;113.3500;113.2000;113.2210;9539
2439;2023-11-09 18:00:00;AMD;113.4700;113.5000;113.2600;113.2800;10075
2440;2023-11-09 17:45:00;AMD;113.4200;113.5100;113.3200;113.4200;3773
2441;2023-11-09 17:30:00;AMD;113.4300;113.4900;113.4000;113.4500;6912
2442;2023-11-09 17:15:00;AMD;113.4600;113.5100;113.4100;113.4350;5158
2443;2023-11-09 17:00:00;AMD;113.5000;113.5600;113.4600;113.4700;7794
2444;2023-11-09 16:45:00;AMD;113.5500;113.6000;113.3900;113.5200;382502
2445;2023-11-09 16:30:00;AMD;113.6000;113.6500;113.4900;113.5500;50201
2446;2023-11-09 16:15:00;AMD;113.6650;113.7100;113.4900;113.5700;75117
2447;2023-11-09 16:00:00;AMD;113.4900;113.7900;113.4250;113.6300;7259047
2448;2023-11-09 15:45:00;AMD;113.4300;113.6500;113.2800;113.4900;3279205
2449;2023-11-09 15:30:00;AMD;113.5150;113.7050;113.3100;113.4300;1412231
2450;2023-11-09 15:15:00;AMD;113.4000;113.7030;113.2720;113.5200;1264060
2451;2023-11-09 15:00:00;AMD;113.5600;113.5600;113.0600;113.4050;1811909
2452;2023-11-09 14:45:00;AMD;113.4200;113.8150;113.3400;113.5700;1475123
2453;2023-11-09 14:30:00;AMD;114.0000;114.1900;113.2700;113.4200;1922832
2454;2023-11-09 14:15:00;AMD;113.7400;114.0600;113.4300;114.0200;1705645
2455;2023-11-09 14:00:00;AMD;114.4950;114.4950;113.4800;113.7250;2380996
2456;2023-11-09 13:45:00;AMD;114.5600;114.6800;114.2300;114.4900;1526448
2457;2023-11-09 13:30:00;AMD;114.9400;115.2200;114.5120;114.5550;1355840
2458;2023-11-09 13:15:00;AMD;114.9700;115.0950;114.6350;114.9430;1509364
2459;2023-11-09 13:00:00;AMD;115.5600;115.6300;114.0150;114.9600;3101319
2460;2023-11-09 12:45:00;AMD;115.1650;115.8100;115.1550;115.5400;1660774
2461;2023-11-09 12:30:00;AMD;115.2100;115.4300;114.9400;115.1690;1182570
2462;2023-11-09 12:15:00;AMD;115.3500;115.4650;115.1100;115.2200;1193932
2463;2023-11-09 12:00:00;AMD;115.5400;115.6900;115.1800;115.3800;2007383
2464;2023-11-09 11:45:00;AMD;115.0200;115.6500;114.9000;115.5400;2543195
2465;2023-11-09 11:30:00;AMD;114.7300;115.0800;114.6000;115.0200;1627871
2466;2023-11-09 11:15:00;AMD;115.1200;115.4400;114.6830;114.7250;2429449
2467;2023-11-09 11:00:00;AMD;114.6600;115.2350;114.5700;115.1100;1985693
2468;2023-11-09 10:45:00;AMD;114.6400;114.6900;114.1600;114.6600;1364845
2469;2023-11-09 10:30:00;AMD;114.2100;114.8080;113.9900;114.6500;2188581
2470;2023-11-09 10:15:00;AMD;114.8160;115.2300;114.1200;114.2150;2783131
2471;2023-11-09 10:00:00;AMD;114.9000;115.0600;114.2000;114.8000;3062532
2472;2023-11-09 09:45:00;AMD;113.7500;114.9350;113.5400;114.8820;3308646
2473;2023-11-09 09:30:00;AMD;114.0950;115.0900;113.5200;113.6800;5385889
2474;2023-11-09 09:15:00;AMD;114.2000;114.4200;113.9500;114.1600;78267
2475;2023-11-09 09:00:00;AMD;114.1800;114.2300;113.9300;114.2000;28370
2476;2023-11-09 08:45:00;AMD;113.9100;115.2000;113.8000;114.1800;45118
2477;2023-11-09 08:30:00;AMD;113.7700;113.9800;113.6400;113.9100;31774
2478;2023-11-09 08:15:00;AMD;113.8200;113.8600;113.7500;113.8000;36018
2479;2023-11-09 08:00:00;AMD;113.3000;113.8400;112.6900;113.7900;845354
2480;2023-11-09 07:45:00;AMD;113.4500;113.6000;113.3900;113.5200;8641
2481;2023-11-09 07:30:00;AMD;113.4100;113.4500;113.3900;113.4500;3370
2482;2023-11-09 07:15:00;AMD;113.5300;113.5500;113.4000;113.4000;11051
2483;2023-11-09 07:00:00;AMD;113.3000;113.5700;113.2800;113.5300;8364
2484;2023-11-09 06:45:00;AMD;113.3300;113.3500;113.2700;113.3000;975
2485;2023-11-09 06:30:00;AMD;113.3000;113.4200;113.2800;113.3600;1554
2486;2023-11-09 06:15:00;AMD;113.3400;113.4100;113.2300;113.2900;3182
2487;2023-11-09 06:00:00;AMD;113.4200;113.4500;113.3200;113.3300;1496
2488;2023-11-09 05:45:00;AMD;113.4400;113.5900;113.4200;113.4300;4373
2489;2023-11-09 05:30:00;AMD;113.3900;113.4500;113.3300;113.4000;769
2490;2023-11-09 05:15:00;AMD;113.3900;113.4200;113.3200;113.3900;624
2491;2023-11-09 05:00:00;AMD;113.3000;113.3800;113.2700;113.3500;890
2492;2023-11-09 04:45:00;AMD;113.3200;113.3200;113.2900;113.2900;134
2493;2023-11-09 04:30:00;AMD;113.3800;113.4100;113.3100;113.3200;313
2494;2023-11-09 04:15:00;AMD;113.3700;113.4000;113.1800;113.2500;744
2495;2023-11-09 04:00:00;AMD;112.6500;113.3900;112.5600;113.1800;6981
2496;2023-11-08 19:45:00;AMD;113.1100;113.1200;113.0100;113.0100;12972
2497;2023-11-08 19:30:00;AMD;113.1000;113.1200;113.0700;113.1200;3123
2498;2023-11-08 19:15:00;AMD;113.1100;113.1400;113.0700;113.1000;3306
2499;2023-11-08 19:00:00;AMD;113.1300;113.1500;113.0600;113.1500;3105
2500;2023-11-08 18:45:00;AMD;113.1480;113.1500;113.0700;113.1500;2771
2501;2023-11-08 18:30:00;AMD;113.0950;113.1400;113.0600;113.1400;7069
2502;2023-11-08 18:15:00;AMD;113.0700;113.2500;113.0200;113.0500;5616
2503;2023-11-08 18:00:00;AMD;113.2100;113.2600;113.0500;113.0700;4149
2504;2023-11-08 17:45:00;AMD;113.2600;113.3000;113.1600;113.2000;4402
2505;2023-11-08 17:30:00;AMD;113.2600;113.5900;113.2200;113.2400;414330
2506;2023-11-08 17:15:00;AMD;113.3200;113.3200;113.2500;113.2500;2705
2507;2023-11-08 17:00:00;AMD;113.3100;113.4500;113.2000;113.3100;12158
2508;2023-11-08 16:45:00;AMD;113.3700;113.5900;113.3200;113.3200;40057
2509;2023-11-08 16:30:00;AMD;113.3900;113.4300;113.3600;113.4000;9874
2510;2023-11-08 16:15:00;AMD;113.4300;113.5900;113.3600;113.4050;25466
2511;2023-11-08 16:00:00;AMD;113.5800;113.6800;113.4000;113.4300;3483264
2512;2023-11-08 15:45:00;AMD;113.5900;113.7000;113.3700;113.5800;2111389
2513;2023-11-08 15:30:00;AMD;113.4300;113.6750;113.2200;113.5850;1445350
2514;2023-11-08 15:15:00;AMD;113.1410;113.5100;113.1100;113.4300;1432225
2515;2023-11-08 15:00:00;AMD;113.1600;113.3000;112.8800;113.1400;1373325
2516;2023-11-08 14:45:00;AMD;113.7700;113.7900;113.1250;113.1680;942227
2517;2023-11-08 14:30:00;AMD;113.6300;113.8410;113.5200;113.7700;753672
2518;2023-11-08 14:15:00;AMD;113.7200;113.8300;113.5900;113.6380;631927
2519;2023-11-08 14:00:00;AMD;113.5720;113.8500;113.4700;113.7150;805615
2520;2023-11-08 13:45:00;AMD;113.6250;113.7600;113.5000;113.5700;777211
2521;2023-11-08 13:30:00;AMD;113.6900;113.7500;113.5700;113.6300;658829
2522;2023-11-08 13:15:00;AMD;113.5400;113.7000;113.2300;113.6800;798013
2523;2023-11-08 13:00:00;AMD;113.2810;113.6500;113.1600;113.5300;1165917
2524;2023-11-08 12:45:00;AMD;113.5000;113.5600;113.2450;113.2900;717970
2525;2023-11-08 12:30:00;AMD;113.3830;113.5300;113.2300;113.5000;718714
2526;2023-11-08 12:15:00;AMD;113.2900;113.5100;113.2400;113.4200;1063259
2527;2023-11-08 12:00:00;AMD;113.5900;113.6690;113.0300;113.3100;1146453
2528;2023-11-08 11:45:00;AMD;113.6830;113.9600;113.5700;113.6000;877614
2529;2023-11-08 11:30:00;AMD;113.3900;113.8200;113.3300;113.6700;1088445
2530;2023-11-08 11:15:00;AMD;113.6120;113.7600;113.3000;113.3700;1157158
2531;2023-11-08 11:00:00;AMD;113.2790;113.6600;113.2100;113.6100;1336124
2532;2023-11-08 10:45:00;AMD;113.4200;113.5950;113.1100;113.2600;1702841
2533;2023-11-08 10:30:00;AMD;113.7740;113.9500;113.1000;113.4300;1983177
2534;2023-11-08 10:15:00;AMD;113.8700;114.2300;113.5100;113.7990;1954365
2535;2023-11-08 10:00:00;AMD;114.2380;114.4600;113.8000;113.8740;2402856
2536;2023-11-08 09:45:00;AMD;114.7600;115.1400;114.0600;114.2400;3307017
2537;2023-11-08 09:30:00;AMD;113.5500;115.3170;112.9200;114.7470;5906091
2538;2023-11-08 09:15:00;AMD;113.5000;113.6000;113.4400;113.5600;18300
2539;2023-11-08 09:00:00;AMD;113.4300;113.5990;113.3500;113.4200;20367
2540;2023-11-08 08:45:00;AMD;113.3800;113.5000;113.3500;113.4300;1081285
2541;2023-11-08 08:30:00;AMD;113.5600;113.6400;113.3000;113.3800;13195
2542;2023-11-08 08:15:00;AMD;113.6550;113.6900;113.5000;113.5600;9413
2543;2023-11-08 08:00:00;AMD;113.6100;113.7800;113.2600;113.6500;36126
2544;2023-11-08 07:45:00;AMD;113.5800;113.6800;113.5600;113.6700;3460
2545;2023-11-08 07:30:00;AMD;113.6500;113.6500;113.4400;113.5700;5465
2546;2023-11-08 07:15:00;AMD;113.5200;113.6700;113.5200;113.6400;3730
2547;2023-11-08 07:00:00;AMD;113.6500;113.6700;113.4300;113.5200;17451
2548;2023-11-08 06:45:00;AMD;113.5000;113.7500;113.4500;113.6700;2790
2549;2023-11-08 06:30:00;AMD;113.3900;113.5800;113.3900;113.5500;2455
2550;2023-11-08 06:15:00;AMD;113.4100;113.4500;113.3600;113.4400;1156
2551;2023-11-08 06:00:00;AMD;113.4200;113.4200;113.3600;113.4000;212
2552;2023-11-08 05:45:00;AMD;113.3700;113.4500;113.3300;113.4300;1031
2553;2023-11-08 05:30:00;AMD;113.3900;113.3900;113.2700;113.3700;659
2554;2023-11-08 05:15:00;AMD;113.4100;113.4100;113.2700;113.3000;848
2555;2023-11-08 05:00:00;AMD;113.4100;113.4200;113.3000;113.4200;859
2556;2023-11-08 04:45:00;AMD;113.2800;113.4200;113.2800;113.4200;1375
2557;2023-11-08 04:30:00;AMD;113.2500;113.2900;113.1100;113.1700;1681
2558;2023-11-08 04:15:00;AMD;113.3300;113.3900;113.1500;113.2600;1524
2559;2023-11-08 04:00:00;AMD;113.6000;113.6900;113.3000;113.3900;1670
2560;2023-11-07 19:45:00;AMD;113.4200;113.4300;113.3500;113.4000;5608
2561;2023-11-07 19:30:00;AMD;113.5100;113.5200;113.4200;113.4200;3331
2562;2023-11-07 19:15:00;AMD;113.4800;113.5400;113.4300;113.5200;2104
2563;2023-11-07 19:00:00;AMD;113.5000;113.5500;113.4500;113.4600;2476
2564;2023-11-07 18:45:00;AMD;113.4800;113.5500;113.4200;113.4600;5230
2565;2023-11-07 18:30:00;AMD;113.5100;113.5100;113.4300;113.5000;12063
2566;2023-11-07 18:15:00;AMD;113.4400;113.5100;113.4200;113.4970;6269
2567;2023-11-07 18:00:00;AMD;113.4500;113.4500;113.3800;113.4300;4495
2568;2023-11-07 17:45:00;AMD;113.4300;113.4700;113.4000;113.4400;4846
2569;2023-11-07 17:30:00;AMD;113.4700;113.4800;113.3800;113.4500;1335117
2570;2023-11-07 17:15:00;AMD;113.4700;114.5060;113.4200;113.4200;9568
2571;2023-11-07 17:00:00;AMD;113.4600;113.4600;113.4100;113.4500;10034
2572;2023-11-07 16:45:00;AMD;113.4700;113.6900;113.4500;113.4590;23875
2573;2023-11-07 16:30:00;AMD;113.4700;113.5700;113.3450;113.4700;6090
2574;2023-11-07 16:15:00;AMD;113.4500;113.5000;112.7900;113.4400;25922
2575;2023-11-07 16:00:00;AMD;113.4600;113.5200;113.3500;113.4500;3546223
2576;2023-11-07 15:45:00;AMD;113.9100;113.9100;113.3150;113.4600;2480668
2577;2023-11-07 15:30:00;AMD;113.9700;114.0500;113.8700;113.9200;1039716
2578;2023-11-07 15:15:00;AMD;113.5450;113.9850;113.4800;113.9600;1324910
2579;2023-11-07 15:00:00;AMD;113.7200;113.7300;113.2400;113.5500;1373178
2580;2023-11-07 14:45:00;AMD;113.5600;113.7530;113.4400;113.7080;1071031
2581;2023-11-07 14:30:00;AMD;113.7700;114.0590;113.4400;113.5650;1231880
2582;2023-11-07 14:15:00;AMD;113.6700;113.9300;113.6450;113.7700;752732
2583;2023-11-07 14:00:00;AMD;113.6100;113.8500;113.6000;113.6740;734364
2584;2023-11-07 13:45:00;AMD;113.6100;113.9200;113.5800;113.6030;1143197
2585;2023-11-07 13:30:00;AMD;113.6800;113.9500;113.5800;113.6100;992410
2586;2023-11-07 13:15:00;AMD;113.5800;113.8500;113.5000;113.6700;1513520
2587;2023-11-07 13:00:00;AMD;113.3200;113.5900;113.2100;113.5800;1127511
2588;2023-11-07 12:45:00;AMD;113.4200;113.5200;113.1100;113.3200;1092719
2589;2023-11-07 12:30:00;AMD;112.9500;113.4500;112.8600;113.4100;1429085
2590;2023-11-07 12:15:00;AMD;113.3210;113.3700;112.8100;112.9410;1533311
2591;2023-11-07 12:00:00;AMD;113.6100;113.6500;113.0640;113.3200;1351686
2592;2023-11-07 11:45:00;AMD;113.7050;113.7400;113.2700;113.6100;1468914
2593;2023-11-07 11:30:00;AMD;113.8100;114.1000;113.5700;113.7050;1738654
2594;2023-11-07 11:15:00;AMD;114.1750;114.2400;113.6800;113.8050;1521908
2595;2023-11-07 11:00:00;AMD;114.4300;114.6500;114.0000;114.1800;2462414
2596;2023-11-07 10:45:00;AMD;113.9300;114.5000;113.7900;114.4210;2710236
2597;2023-11-07 10:30:00;AMD;113.6650;114.0400;113.5500;113.9200;2452712
2598;2023-11-07 10:15:00;AMD;113.2000;113.7600;112.9600;113.6700;3082806
2599;2023-11-07 10:00:00;AMD;112.3000;113.5300;112.2900;113.2200;4694740
2600;2023-11-07 09:45:00;AMD;112.1750;112.4200;111.2800;112.3100;3029330
2601;2023-11-07 09:30:00;AMD;111.8600;112.2800;111.2200;112.1600;3579868
2602;2023-11-07 09:15:00;AMD;111.5850;111.9200;111.5600;111.9200;33677
2603;2023-11-07 09:00:00;AMD;111.7400;111.7480;111.5000;111.6000;24742
2604;2023-11-07 08:45:00;AMD;111.4000;111.7500;111.3900;111.7500;17060
2605;2023-11-07 08:30:00;AMD;111.3800;111.4500;111.2100;111.4200;16584
2606;2023-11-07 08:15:00;AMD;111.4700;111.5500;111.2000;111.3900;9350
2607;2023-11-07 08:00:00;AMD;111.1800;111.7500;110.8800;111.4500;43410
2608;2023-11-07 07:45:00;AMD;111.2500;111.4500;111.2500;111.4500;3225
2609;2023-11-07 07:30:00;AMD;111.2600;111.3600;111.2000;111.2900;4922
2610;2023-11-07 07:15:00;AMD;111.3000;111.3400;111.2000;111.2800;2193
2611;2023-11-07 07:00:00;AMD;111.1000;111.3600;111.0800;111.3200;26704
2612;2023-11-07 06:45:00;AMD;110.9800;111.1000;110.9600;111.0000;1564
2613;2023-11-07 06:30:00;AMD;111.1500;111.1500;110.9400;111.0100;2150
2614;2023-11-07 06:15:00;AMD;111.2100;111.2700;111.1200;111.1200;651
2615;2023-11-07 06:00:00;AMD;111.1700;111.2700;111.1200;111.2700;168
2616;2023-11-07 05:45:00;AMD;111.2700;111.3100;111.1300;111.2700;300
2617;2023-11-07 05:30:00;AMD;111.3400;111.4000;111.1900;111.2400;1348
2618;2023-11-07 05:15:00;AMD;111.0200;111.3400;111.0000;111.3400;2419
2619;2023-11-07 05:00:00;AMD;111.2800;111.2800;110.9900;111.0100;5605
2620;2023-11-07 04:45:00;AMD;111.3200;111.3200;111.2100;111.2200;576
2621;2023-11-07 04:30:00;AMD;111.2700;111.3800;111.2100;111.3800;4387
2622;2023-11-07 04:15:00;AMD;111.4500;111.4600;111.2400;111.2500;1019
2623;2023-11-07 04:00:00;AMD;111.5000;111.7500;111.1900;111.5000;2575
2624;2023-11-06 19:45:00;AMD;111.4400;111.5300;111.3500;111.3900;25693
2625;2023-11-06 19:30:00;AMD;111.4300;111.5000;111.4300;111.4500;2105
2626;2023-11-06 19:15:00;AMD;111.4500;111.5000;111.4000;111.4300;10390
2627;2023-11-06 19:00:00;AMD;111.5400;111.5500;111.4300;111.4600;6465
2628;2023-11-06 18:45:00;AMD;111.5900;111.7500;111.5200;111.5500;8256
2629;2023-11-06 18:30:00;AMD;111.5400;111.6000;111.5000;111.5800;7245
2630;2023-11-06 18:15:00;AMD;111.5300;111.6000;111.5300;111.5300;3871
2631;2023-11-06 18:00:00;AMD;111.6000;111.7200;111.5500;111.5500;5324
2632;2023-11-06 17:45:00;AMD;111.6200;111.6300;111.5200;111.6100;2467
2633;2023-11-06 17:30:00;AMD;111.6000;111.7500;111.5500;111.6500;2407089
2634;2023-11-06 17:15:00;AMD;111.6000;111.6200;105.1400;111.5700;2676
2635;2023-11-06 17:00:00;AMD;111.6400;111.6500;111.5220;111.6000;2724
2636;2023-11-06 16:45:00;AMD;111.6000;111.6500;111.5600;111.6300;7211
2637;2023-11-06 16:30:00;AMD;111.5700;111.7500;111.5600;111.6200;9581
2638;2023-11-06 16:15:00;AMD;111.5900;111.7500;111.5200;111.5700;389348
2639;2023-11-06 16:00:00;AMD;111.7400;111.7700;111.0700;111.5700;3145985
2640;2023-11-06 15:45:00;AMD;111.3850;111.8050;111.3400;111.7700;2414343
2641;2023-11-06 15:30:00;AMD;111.2200;111.4650;111.1700;111.3900;1187141
2642;2023-11-06 15:15:00;AMD;111.1090;111.3700;111.0750;111.2150;1054026
2643;2023-11-06 15:00:00;AMD;111.3800;111.4200;111.0100;111.1000;1347471
2644;2023-11-06 14:45:00;AMD;111.1600;111.4000;111.0300;111.3900;1398148
2645;2023-11-06 14:30:00;AMD;110.8400;111.3700;110.8200;111.1700;1635394
2646;2023-11-06 14:15:00;AMD;110.5700;110.8550;110.4800;110.8460;1130293
2647;2023-11-06 14:00:00;AMD;110.6300;110.6700;110.3800;110.5800;951473
2648;2023-11-06 13:45:00;AMD;110.9100;110.9200;110.3350;110.6250;1058654
2649;2023-11-06 13:30:00;AMD;110.4100;110.9400;110.3700;110.8960;1293986
2650;2023-11-06 13:15:00;AMD;110.7070;110.8400;110.2200;110.4150;1506502
2651;2023-11-06 13:00:00;AMD;111.1900;111.2500;110.6300;110.7060;1443703
2652;2023-11-06 12:45:00;AMD;111.3740;111.4200;110.9700;111.1800;1292206
2653;2023-11-06 12:30:00;AMD;111.4600;111.7800;111.3500;111.3800;1145000
2654;2023-11-06 12:15:00;AMD;111.4400;111.4900;111.0750;111.4650;1257749
2655;2023-11-06 12:00:00;AMD;111.5550;111.5700;111.2800;111.4300;858462
2656;2023-11-06 11:45:00;AMD;111.3900;111.5900;111.2400;111.5600;1149490
2657;2023-11-06 11:30:00;AMD;111.5400;111.6890;111.3400;111.3930;974417
